external_id,subject,strand,topic,essential_question_type,variant_type,exam_type,year_level,difficulty,marks,time_limit_seconds,answer_format,question_text,option_a,option_b,option_c,option_d,option_e,option_asset_refs_json,option_explanations_json,correct_answer,worked_solution,short_explanation,stimulus_id,stimulus_title,stimulus_type,stimulus_text,stimulus_asset_refs,question_asset_refs,solution_asset_refs,input_method,display_mode,answer_validation_json,rubric_json,skill_tags,concept_tags,tags,source_name,source_paper,source_section,source_question_number,license_notes,asset_generation_prompt,asset_alt_text,status
mr2-018,Mathematical Reasoning,Geometry,Angles,Angles,,Selective,6,4,1,70,single_choice,"The wooden frame of a garden trellis is a quadrilateral.
Its four angles measure x, 2x, 3x and 90°.
What is the size of the largest angle of the frame?",45°,90°,135°,150°,180°,,"{""A"":""Wrong: 45° is the value of x, not the largest angle - it stops one step too early."",""B"":""Wrong: 90° is the given right angle; the angle 3x is larger."",""C"":""Correct: x + 2x + 3x + 90 = 360 gives 6x = 270, so x = 45° and the largest angle is 3x = 135°."",""D"":""Wrong: 150° comes from an arithmetic slip, dividing 270 by 6 as 50 instead of 45."",""E"":""Wrong: 180° comes from forgetting the 90° angle: solving 6x = 360 gives x = 60° and 3x = 180°, which is impossible for a quadrilateral corner.""}",C,"The angles of any quadrilateral add to 360°. So x + 2x + 3x + 90 = 360, which gives 6x = 270 and x = 45°. The four angles are 45°, 90°, 135° and 90°, and the largest is 3x = 135°. Check: 45 + 90 + 135 + 90 = 360°. So the correct answer is C 135°.","6x + 90 = 360, so x = 45° and the largest angle is 3x = 135°.",,,,,,,,options,standard,,,"angle-sum-quadrilateral,solving-unknowns","angles,quadrilaterals","gardens,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-019,Mathematical Reasoning,Geometry,Symmetry & Transformations,Symmetry,,Selective,6,2,1,70,single_choice,"Tilly designs a square tile for the pool changing rooms.
The tile is divided into four equal smaller squares.
The top-left and bottom-right small squares are blue; the other two are white.
How many lines of symmetry does the finished tile have?",0,1,2,3,4,,"{""A"":""Wrong: 0 misses that both diagonal folds map blue squares onto blue and white onto white."",""B"":""Wrong: 1 finds one diagonal line of symmetry but misses the other diagonal, which also works."",""C"":""Correct: both diagonals are lines of symmetry, but the vertical and horizontal folds swap a blue square onto a white one."",""D"":""Wrong: 3 counts one of the failing vertical or horizontal folds as a line of symmetry."",""E"":""Wrong: 4 is the count for a plain square; here the vertical and horizontal folds swap blue onto white, so they fail.""}",C,"Test each possible fold. A vertical fold swaps the top-left (blue) square with the top-right (white) square, so it fails; a horizontal fold fails the same way. The diagonal from top-left to bottom-right keeps both blue squares in place and swaps the two white squares, so it works. The other diagonal swaps the two blue squares with each other and keeps the whites in place, so it also works. That gives 2 lines of symmetry. So the correct answer is C 2.",Only the two diagonal folds map the colour pattern onto itself; vertical and horizontal folds swap blue onto white.,,,,,,,,options,standard,,,"line-symmetry,visualisation","symmetry,2d-shapes","swimming-carnival,pattern",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-020,Mathematical Reasoning,Geometry,Coordinates,Coordinates,,Selective,6,5,1,70,single_choice,"The swimming carnival ground is mapped on a coordinate grid.
Poppy's towel is at the point (3, 2).
Oscar's towel is 4 units east (right) and 3 units north (up) of Poppy's towel.
Ms Barlow plants the class flag exactly halfway between the two towels.
At what point is the flag?","(5, 3.5)","(5, 3)","(2, 1.5)","(7, 5)","(10, 7)",,"{""A"":""Correct: Oscar's towel is at (3 + 4, 2 + 3) = (7, 5), and halfway between (3, 2) and (7, 5) is ((3 + 7) / 2, (2 + 5) / 2) = (5, 3.5)."",""B"":""Wrong: (5, 3) rounds the halfway y-value down; halfway between 2 and 5 is 3.5, not 3."",""C"":""Wrong: (2, 1.5) is half of the move (4 across, 3 up) but forgets to start counting from Poppy's towel at (3, 2)."",""D"":""Wrong: (7, 5) is Oscar's towel itself, not the halfway point."",""E"":""Wrong: (10, 7) adds the two towels' coordinates together instead of averaging them.""}",A,"First find Oscar's towel: starting from (3, 2), move 4 right and 3 up to reach (3 + 4, 2 + 3) = (7, 5). The halfway point is found by going half the move from Poppy's towel: half of 4 is 2 and half of 3 is 1.5, so the flag is at (3 + 2, 2 + 1.5) = (5, 3.5). Alternatively, average the coordinates: (3 + 7) / 2 = 5 and (2 + 5) / 2 = 3.5. So the correct answer is A (5, 3.5).","Oscar is at (7, 5); halfway between (3, 2) and (7, 5) is (5, 3.5).",,,,,,,,options,standard,,,"coordinate-geometry,midpoint-reasoning","coordinates,grids","swimming-carnival,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-001,Mathematical Reasoning,Patterns & Algebra,Patterns,Patterns and sequences,,Selective,6,2,1,70,single_choice,"The school canteen joins square tables in a row for book club lunches.

- 1 table seats 4 students.
- 2 joined tables seat 6 students.
- 3 joined tables seat 8 students.

The pattern continues, with each extra table adding 2 more seats. How many students can sit at 10 joined tables?",18,20,22,24,40,,"{""A"":""18 is the number of seats for 8 joined tables (4 + 2 × 7); this stops before reaching 10 tables."",""B"":""20 comes from 2 × 10, forgetting that the first table starts with 4 seats, not 2."",""C"":""Correct: the first table seats 4 and each of the other 9 tables adds 2 seats, so 4 + 2 × 9 = 22."",""D"":""24 adds 2 seats ten times (4 + 2 × 10), counting one extra step."",""E"":""40 comes from 4 × 10, wrongly giving every table 4 seats even when joined.""}",C,"The first table seats 4 students, and every extra table adds 2 seats. Ten joined tables have 9 extra tables after the first, so the number of seats is 4 + 9 × 2 = 4 + 18 = 22. Check with the pattern: 4, 6, 8, 10, ... each step adds 2, and the 10th number is 22. So the correct answer is C 22.","Seats = 4 + 2 × (tables − 1), so 10 tables seat 4 + 18 = 22 students.",,,,,,,,options,standard,,,"growing-patterns,rule-finding","linear-pattern,term-to-term-rule","canteen,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-002,Mathematical Reasoning,Patterns & Algebra,Patterns,Patterns and sequences,,Selective,6,3,1,70,single_choice,"Willa writes a number sequence for a class maths challenge. The first term is 3. Each term after that is made by doubling the previous term and then subtracting 1.

The sequence begins 3, 5, 9, 17, ...

What is the 7th term of the sequence?",33,65,129,130,257,,"{""A"":""33 is the 5th term of the sequence, not the 7th."",""B"":""65 is the 6th term; this stops one step too early."",""C"":""Correct: continuing the rule gives 33 (5th), 65 (6th) and then 2 × 65 − 1 = 129 as the 7th term."",""D"":""130 doubles 65 correctly but forgets to subtract 1 on the final step."",""E"":""257 applies the rule one time too many; it is the 8th term.""}",C,"Apply the rule term by term: 3, 5, 9, 17, then 2 × 17 − 1 = 33 (5th term), 2 × 33 − 1 = 65 (6th term) and 2 × 65 − 1 = 129 (7th term). So the correct answer is C 129.",Keep doubling and subtracting 1: 17 → 33 → 65 → 129.,,,,,,,,options,standard,,,"sequence-rules,repeated-calculation","number-sequence,double-and-subtract","class-challenge,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-003,Mathematical Reasoning,Patterns & Algebra,Patterns,Patterns and sequences,,Selective,6,4,1,70,single_choice,"Zara draws a growing pattern of dots for a games-day poster.

- Figure 1 has 2 dots.
- Figure 2 has 6 dots.
- Figure 3 has 12 dots.
- Figure 4 has 20 dots.

The pattern continues in the same way. How many dots are in Figure 10?",90,100,102,110,120,,"{""A"":""90 is 10 × 9, multiplying the figure number by one LESS than itself instead of one more."",""B"":""100 is 10 × 10; each figure is the figure number times one MORE than itself, not times itself."",""C"":""102 comes from mis-adding the growing differences along the way."",""D"":""Correct: Figure n has n × (n + 1) dots, so Figure 10 has 10 × 11 = 110 dots."",""E"":""120 is 10 × 12, multiplying by two more than the figure number instead of one more.""}",D,"Each figure has the figure number multiplied by one more than the figure number: 1 × 2 = 2, 2 × 3 = 6, 3 × 4 = 12, 4 × 5 = 20. So Figure 10 has 10 × 11 = 110 dots. Alternatively, the differences between figures are 4, 6, 8, ... so keep adding: 20 + 10 + 12 + 14 + 16 + 18 + 20 = 110. So the correct answer is D 110.","Figure n has n × (n + 1) dots, so Figure 10 has 10 × 11 = 110.",,,,,,,,options,standard,,,"pattern-generalising,multiplicative-thinking","quadratic-pattern,figure-number-rule","games-day,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-004,Mathematical Reasoning,Patterns & Algebra,Algebra,Algebraic reasoning,,Selective,6,3,1,70,single_choice,"In Yusuf's shape puzzle, the same shape always stands for the same number.

- ★ + ★ + ♥ = 16
- ★ + ♥ + ♥ = 14

What number does ★ stand for?",4,5,6,8,10,,"{""A"":""4 is the value of ♥, not ★."",""B"":""5 simply halves ★ + ♥ = 10 without using the difference between the two lines."",""C"":""Correct: adding both lines gives 3 stars plus 3 hearts = 30, so ★ + ♥ = 10; the first line then gives ★ = 16 − 10 = 6."",""D"":""8 comes from halving 16 and ignoring the heart in the first line."",""E"":""10 is the value of ★ + ♥ together, not ★ alone.""}",C,"Add the two number sentences: (★ + ★ + ♥) + (★ + ♥ + ♥) = 16 + 14 = 30, which is 3 stars and 3 hearts, so ★ + ♥ = 10. The first sentence says ★ + (★ + ♥) = 16, so ★ = 16 − 10 = 6. Check: ♥ = 4, and 6 + 6 + 4 = 16 and 6 + 4 + 4 = 14 both work. So the correct answer is C 6.","★ + ♥ = 10, so ★ = 16 − 10 = 6 (and ♥ = 4).",,,,,,,,options,standard,,,"symbol-substitution,simultaneous-reasoning","symbol-equations,balance-reasoning","puzzle,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-005,Mathematical Reasoning,Patterns & Algebra,Algebra,Algebraic reasoning,,Selective,6,4,1,70,single_choice,"Mr Reid checks fruit deliveries at the school canteen with a balance scale. All fruit of the same kind weigh exactly the same.

- 3 apples balance 2 oranges.
- 1 orange balances 6 apricots.

How many apricots balance 1 apple?",3,4,6,9,12,,"{""A"":""3 mixes up the ratio, matching the \""3 apples\"" from the first fact instead of converting weights."",""B"":""Correct: 2 oranges weigh the same as 12 apricots, so 3 apples = 12 apricots and 1 apple = 12 ÷ 3 = 4 apricots."",""C"":""6 is the number of apricots that balance 1 ORANGE, not 1 apple."",""D"":""9 multiplies 3 apples by 3 instead of converting through oranges correctly."",""E"":""12 is what balances 3 apples (or 2 oranges), not a single apple.""}",B,"First convert oranges to apricots: 1 orange = 6 apricots, so 2 oranges = 12 apricots. Since 3 apples balance 2 oranges, 3 apples balance 12 apricots. Divide by 3: 1 apple balances 12 ÷ 3 = 4 apricots. So the correct answer is B 4.","2 oranges = 12 apricots = 3 apples, so 1 apple = 4 apricots.",,,,,,,,options,standard,,,"proportional-thinking,substitution","balance-scale,equivalent-weights","canteen,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-006,Mathematical Reasoning,Patterns & Algebra,Algebra,Missing values,,Selective,6,3,1,70,single_choice,"Van is completing a magic square for a class puzzle competition. In a magic square, every row, every column and both diagonals add to the same total.

| 12 | 17 | 16 |
| --- | --- | --- |
| ? | 15 | 11 |
| 14 | 13 | 18 |

What number should replace the question mark?",15,17,19,20,21,,"{""A"":""15 repeats the centre number; the middle row would only add to 41, not 45."",""B"":""17 makes the middle row add to 43, which is 2 short of the magic total 45."",""C"":""Correct: the top row adds to 12 + 17 + 16 = 45, so the middle row needs 45 − 15 − 11 = 19."",""D"":""20 makes the middle row add to 46, one more than the magic total."",""E"":""21 comes from 45 − 13 − 11, mixing numbers from two different rows.""}",C,"Find the magic total from a complete row: 12 + 17 + 16 = 45 (the bottom row 14 + 13 + 18 = 45 agrees). The middle row must also total 45, so the missing number is 45 − 15 − 11 = 19. Check the first column: 12 + 19 + 14 = 45, and the diagonal 16 + 15 + 14 = 45 also works. So the correct answer is C 19.","Magic total is 45, so the missing cell is 45 − 15 − 11 = 19.",,,,,,,,options,standard,,,"missing-value-reasoning,addition-fluency","magic-square,equal-totals","puzzle,markdown-table",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-007,Mathematical Reasoning,Patterns & Algebra,Algebra,Equations,,Selective,6,4,1,70,single_choice,"The letter n stands for the same number everywhere in this equation.

5 × n − 8 = 3 × n + 6

What is the value of n?",1,2,6,7,14,,"{""A"":""1 comes from solving 5 × n − 8 = 3 × n − 6 after a sign slip with the 6."",""B"":""2 is just 8 − 6; it does not make the two sides equal (2 gives 2 and 12)."",""C"":""6 copies a number from the equation; substituting gives 22 and 24, which are not equal."",""D"":""Correct: removing 3 × n from both sides gives 2 × n − 8 = 6, so 2 × n = 14 and n = 7."",""E"":""14 is the value of 2 × n; it forgets the final division by 2.""}",D,"Take 3 × n from both sides: 2 × n − 8 = 6. Add 8 to both sides: 2 × n = 14, so n = 7. Check: 5 × 7 − 8 = 27 and 3 × 7 + 6 = 27, so both sides match. So the correct answer is D 7.","Balancing gives 2 × n = 14, so n = 7 (both sides equal 27).",,,,,,,,options,standard,,,"equation-solving,balancing","linear-equation,inverse-operations","algebra,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-008,Mathematical Reasoning,Data,Tables & Graphs,Data tables,Best option under constraint,Selective,6,2,1,70,single_choice,"The school canteen menu is shown below.

| Item | Price |
| --- | --- |
| Sushi roll | $4.50 |
| Chicken wrap | $5.20 |
| Salad tub | $4.80 |
| Juice | $2.60 |
| Milk | $2.10 |

Archie has exactly $7.00 to spend. He wants to buy one food item and one drink. Which combination can he afford?",Chicken wrap and juice,Chicken wrap and milk,Salad tub and juice,Sushi roll and juice,Sushi roll and milk,,"{""A"":""$5.20 + $2.60 = $7.80, which is more than $7.00."",""B"":""$5.20 + $2.10 = $7.30, which is more than $7.00."",""C"":""$4.80 + $2.60 = $7.40, which is more than $7.00."",""D"":""$4.50 + $2.60 = $7.10, just 10 cents over the $7.00 limit - a close trap."",""E"":""Correct: $4.50 + $2.10 = $6.60, which is within Archie's $7.00.""}",E,"Add each pair of prices: chicken wrap and juice is $5.20 + $2.60 = $7.80; chicken wrap and milk is $7.30; salad tub and juice is $7.40; sushi roll and juice is $7.10. All of these cost more than $7.00. Sushi roll and milk cost $4.50 + $2.10 = $6.60, which Archie can afford. So the correct answer is E.",Only sushi roll + milk ($4.50 + $2.10 = $6.60) fits within $7.00.,,,,,,,,options,standard,,,"money-addition,constraint-checking","budgeting,decimal-addition","canteen,markdown-table",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-009,Mathematical Reasoning,Data,Tables & Graphs,Data tables,Missing entry from totals,Selective,6,3,1,70,single_choice,"Mrs Kanaan surveyed two Year 6 classes about their favourite book club genre. Part of her table got smudged.

| Genre | Class 6K | Class 6R | Total |
| --- | --- | --- | --- |
| Fantasy | 8 | 7 | 15 |
| Mystery | 6 | ? | ? |
| Non-fiction | 5 | 4 | 9 |
| **Total** | 19 | 18 | 37 |

How many students in Class 6R chose Mystery?",5,6,7,8,13,,"{""A"":""5 subtracts the wrong pair of numbers; the 6R column must use 7 and 4."",""B"":""6 copies the Class 6K Mystery number instead of working out the 6R column."",""C"":""Correct: the 6R column must total 18, so Mystery in 6R is 18 − 7 − 4 = 7."",""D"":""8 copies the Fantasy number for Class 6K rather than calculating."",""E"":""13 is the total of the whole Mystery row (6 + 7), not just Class 6R.""}",C,"The Class 6R column must add to its total of 18. Fantasy and Non-fiction account for 7 + 4 = 11, so Mystery in 6R is 18 − 11 = 7. Check the row: 6 + 7 = 13, and the grand total 15 + 13 + 9 = 37 matches 19 + 18 = 37. So the correct answer is C 7.",The 6R column gives 18 − 7 − 4 = 7 students who chose Mystery.,,,,,,,,options,standard,,,"table-reading,missing-value-from-totals","two-way-table,column-totals","class-survey,markdown-table",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-010,Mathematical Reasoning,Data,Tables & Graphs,Data tables,Combine two tables,Selective,6,4,1,70,single_choice,"The school canteen recorded how many of each item it sold last week.

**Monday to Wednesday**

| Item | Number sold |
| --- | --- |
| Pie | 34 |
| Sushi roll | 41 |
| Wrap | 29 |

**Thursday and Friday**

| Item | Number sold |
| --- | --- |
| Pie | 30 |
| Sushi roll | 21 |
| Wrap | 33 |

Read these statements.

1. More sushi rolls than pies were sold over the whole week.
2. The wrap was the item sold most often on Thursday and Friday.
3. Exactly 62 wraps were sold over the whole week.

Which statements are true?",Statement 1 only,Statement 2 only,Statements 2 and 3,Statements 1 and 3,"Statements 1, 2 and 3",,"{""A"":""Statement 1 is false: sushi rolls total 41 + 21 = 62, which is FEWER than pies at 34 + 30 = 64."",""B"":""Statement 2 is true, but statement 3 is also true (29 + 33 = 62), so this answer misses one."",""C"":""Correct: wraps top Thursday-Friday sales (33 against 30 and 21), and 29 + 33 = 62 wraps for the week; statement 1 fails because 62 sushi rolls is fewer than 64 pies."",""D"":""Statement 1 is false: sushi rolls (62) did not outsell pies (64) over the week."",""E"":""Statement 1 is false, so all three statements cannot be true.""}",C,"Combine the two tables. Pies: 34 + 30 = 64. Sushi rolls: 41 + 21 = 62. Wraps: 29 + 33 = 62. Statement 1 is false because 62 is less than 64. Statement 2 is true because on Thursday and Friday the wrap's 33 beats 30 and 21. Statement 3 is true because 29 + 33 = 62. So the correct answer is C, statements 2 and 3.","Week totals: pies 64, sushi 62, wraps 62 - only statements 2 and 3 hold.",,,,,,,,options,standard,,,"combining-tables,statement-checking","data-comparison,two-table-totals","canteen,statement-combination,markdown-table",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-011,Mathematical Reasoning,Data,Tables & Graphs,Column graphs,,Selective,6,3,1,70,single_choice,"The column graph shows the monthly rainfall recorded at Warrigal Creek Public School from January to June.

Read these statements.

1. March was the wettest month.
2. The total rainfall for April, May and June was less than the rainfall for March alone.
3. May had exactly twice as much rainfall as June.

Which statements are true?",Statement 1 only,Statements 1 and 2,Statements 2 and 3,Statements 1 and 3,"Statements 1, 2 and 3",,"{""A"":""Statement 1 is true, but statement 3 is also true: May's 60 mm is exactly twice June's 30 mm."",""B"":""Statement 2 is false: April, May and June total 40 + 60 + 30 = 130 mm, which is MORE than March's 110 mm."",""C"":""Statement 2 is false (130 mm is more than 110 mm), even though statement 3 is true."",""D"":""Correct: March's 110 mm is the tallest column, and May's 60 mm is exactly twice June's 30 mm; statement 2 fails because 40 + 60 + 30 = 130 mm is more than 110 mm."",""E"":""Statement 2 is false, so all three statements cannot be true.""}",D,"Read the columns: January 90 mm, February 70 mm, March 110 mm, April 40 mm, May 60 mm, June 30 mm. Statement 1 is true because 110 mm is the highest. Statement 2 is false because April + May + June = 40 + 60 + 30 = 130 mm, which is more than 110 mm. Statement 3 is true because 60 = 2 × 30. So the correct answer is D, statements 1 and 3.",March 110 mm is highest and May 60 = 2 × June 30; but Apr + May + Jun = 130 > 110.,,,,,,asset://pending/mr3-rainfall.png,,options,standard,,,"graph-reading,statement-checking","column-graph,rainfall-data","weather-records,statement-combination",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector column graph, black outlines, no shadows, labelled axes, light grey horizontal gridlines. Title: Monthly rainfall at Warrigal Creek Public School. X-axis labelled Month, with six evenly spaced columns labelled Jan, Feb, Mar, Apr, May, Jun. Y-axis labelled Rainfall (mm), scale 0 to 120 with gridlines and tick labels every 20. Column heights exactly: Jan 90, Feb 70, Mar 110, Apr 40, May 60, Jun 30. All columns the same mid-blue fill and equal width.","Column graph of monthly rainfall at Warrigal Creek Public School in millimetres: January 90, February 70, March 110, April 40, May 60, June 30. The vertical axis shows rainfall in mm from 0 to 120 with gridlines every 20.",draft
mr3-012,Mathematical Reasoning,Data,Tables & Graphs,Line graphs,,Selective,6,3,1,70,single_choice,"The line graph shows the temperature recorded by the school weather station at two-hour intervals during one day.

Between which two consecutive readings did the temperature rise the most?",6 am and 8 am,8 am and 10 am,10 am and 12 noon,12 noon and 2 pm,2 pm and 4 pm,,"{""A"":""From 6 am to 8 am the temperature rose 13 − 11 = 2 degrees, a smaller rise."",""B"":""Correct: from 8 am to 10 am the temperature rose from 13°C to 18°C, a rise of 5 degrees - the largest on the graph."",""C"":""From 10 am to 12 noon the rise was 22 − 18 = 4 degrees, slightly less than 5."",""D"":""From 12 noon to 2 pm the rise was only 24 − 22 = 2 degrees."",""E"":""From 2 pm to 4 pm the temperature FELL by 4 degrees; a fall is not a rise.""}",B,"Work out the change between each pair of readings: 6 am to 8 am: 13 − 11 = +2; 8 am to 10 am: 18 − 13 = +5; 10 am to 12 noon: 22 − 18 = +4; 12 noon to 2 pm: 24 − 22 = +2; 2 pm to 4 pm: 20 − 24 = −4; 4 pm to 6 pm: 16 − 20 = −4. The biggest rise is 5 degrees, between 8 am and 10 am. So the correct answer is B.","The changes are +2, +5, +4, +2, −4, −4; the biggest rise (+5) is 8 am to 10 am.",,,,,,asset://pending/mr3-daytemp.png,,options,standard,,,"graph-reading,change-calculation","line-graph,temperature-change",weather-records,ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector line graph, black outline, no shadows, labelled axes, light grey gridlines. Title: Temperature during one school day. X-axis labelled Time, with evenly spaced points at 6 am, 8 am, 10 am, 12 noon, 2 pm, 4 pm, 6 pm. Y-axis labelled Temperature (degrees Celsius), scale 0 to 30 with gridlines and tick labels every 5. Plot these points exactly and join them with straight line segments, a small solid dot at each point: 6 am 11, 8 am 13, 10 am 18, 12 noon 22, 2 pm 24, 4 pm 20, 6 pm 16.","Line graph of temperature during one day, read every two hours: 6 am 11°C, 8 am 13°C, 10 am 18°C, 12 noon 22°C, 2 pm 24°C, 4 pm 20°C, 6 pm 16°C. The vertical axis shows temperature from 0 to 30 degrees Celsius with gridlines every 5.",draft
mr3-013,Mathematical Reasoning,Data,Statistics,Averages,,Selective,6,4,1,70,single_choice,"Uma keeps rainfall records for her class weather project. For the first 4 days of May, the mean daily rainfall at her school was 12 mm. After she recorded day 5, the mean for all 5 days rose to 14 mm.

How much rain fell on day 5?",14 mm,16 mm,18 mm,20 mm,22 mm,,"{""A"":""14 mm would drag the mean DOWN to (48 + 14) ÷ 5 = 12.4 mm, not up to 14 mm."",""B"":""16 mm gives a 5-day total of 64 mm and a mean of 12.8 mm, not 14 mm."",""C"":""18 mm gives a mean of (48 + 18) ÷ 5 = 13.2 mm, still short of 14 mm."",""D"":""20 mm gives a mean of 13.6 mm; close, but the 5-day total must reach 70 mm."",""E"":""Correct: the 5-day total must be 5 × 14 = 70 mm and the first 4 days total 4 × 12 = 48 mm, so day 5 had 70 − 48 = 22 mm.""}",E,"The first 4 days total 4 × 12 = 48 mm. For the mean of 5 days to be 14 mm, the total must be 5 × 14 = 70 mm. So day 5 had 70 − 48 = 22 mm of rain. Check: (48 + 22) ÷ 5 = 70 ÷ 5 = 14 mm. So the correct answer is E 22 mm.","Totals: 5 × 14 = 70 and 4 × 12 = 48, so day 5 had 70 − 48 = 22 mm.",,,,,,,,options,standard,,,"reverse-mean,total-reasoning","mean-average,working-with-totals","weather-records,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-014,Mathematical Reasoning,Chance,Probability,Probability,,Selective,6,3,1,70,single_choice,"A bag holds 20 buttons for a game of chance. Every button is red, blue or green.

- The probability of picking a red button is 1/2.
- The probability of picking a blue button is 1/5.

One button is picked without looking. How many green buttons are in the bag?",6,10,12,14,16,,"{""A"":""Correct: P(green) = 1 − 1/2 − 1/5 = 3/10, and 3/10 of 20 buttons is 6."",""B"":""10 is the number of RED buttons (half of 20), not green."",""C"":""12 comes from mis-adding 1/2 + 1/5 as 2/5, which would leave 3/5 of the bag."",""D"":""14 is the number of red and blue buttons together (10 + 4), not green."",""E"":""16 subtracts only the blue buttons (20 − 4) and forgets the red ones.""}",A,"Red buttons: 1/2 of 20 = 10. Blue buttons: 1/5 of 20 = 4. The three probabilities must add to 1, so P(green) = 1 − 1/2 − 1/5 = 3/10. Green buttons: 20 − 10 − 4 = 6, and indeed 6/20 = 3/10. So the correct answer is A 6.","Red 10 and blue 4, so green = 20 − 10 − 4 = 6 buttons.",,,,,,,,options,standard,,,"probability-as-fraction,fraction-of-amount","complementary-probability,part-whole","games-of-chance,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-015,Mathematical Reasoning,Chance,Probability,Probability,,Selective,6,4,1,70,single_choice,"A bag holds 24 buttons for a classroom game of chance. Every button is yellow, black or white.

- The probability of picking a yellow button is 1/4.
- There are twice as many black buttons as white buttons.

One button is picked without looking. What is the probability that it is black?",1/4,1/3,5/12,1/2,2/3,,"{""A"":""1/4 is the probability of picking WHITE (6 out of 24), the same as yellow."",""B"":""1/3 splits the bag into three equal colours, but the colours are not equally likely."",""C"":""5/12 would mean 10 black buttons, but the 18 non-yellow buttons split 2 : 1 gives 12 black."",""D"":""Correct: yellow = 6, leaving 18 buttons that split 2 : 1 as 12 black and 6 white, so P(black) = 12/24 = 1/2."",""E"":""2/3 is 12 out of the 18 NON-YELLOW buttons; the probability must compare with all 24 buttons.""}",D,Yellow buttons: 1/4 of 24 = 6. That leaves 24 − 6 = 18 buttons that are black or white. Twice as many black as white means the 18 split as 12 black and 6 white. So P(black) = 12/24 = 1/2. Check the probabilities: 6/24 + 12/24 + 6/24 = 24/24 = 1. So the correct answer is D 1/2.,"Yellow 6, so 18 left split 12 black : 6 white; P(black) = 12/24 = 1/2.",,,,,,,,options,standard,,,"probability-as-fraction,ratio-splitting","probability-sum-to-one,ratio","games-of-chance,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr3-016,Mathematical Reasoning,Problem Solving,Problem Solving Strategies,Systematic counting,,Selective,6,2,1,70,single_choice,"For games day, Dev packs 3 different T-shirts, 4 different pairs of shorts and 2 different caps. An outfit is one T-shirt, one pair of shorts and one cap.

How many different outfits can Dev make?",6,8,9,12,24,,"{""A"":""6 multiplies only T-shirts and caps (3 × 2), forgetting the shorts."",""B"":""8 multiplies only shorts and caps (4 × 2), forgetting the T-shirts."",""C"":""9 adds 3 + 4 + 2 instead of multiplying the choices."",""D"":""12 multiplies T-shirts and shorts (3 × 4) but forgets the choice of cap."",""E"":""Correct: each of the 3 T-shirts pairs with any of 4 shorts and 2 caps, giving 3 × 4 × 2 = 24 outfits.""}",E,"For each T-shirt there are 4 choices of shorts, giving 3 × 4 = 12 combinations. Each of those 12 combinations can go with either of the 2 caps, so there are 12 × 2 = 24 outfits altogether. So the correct answer is E 24.",Multiply the choices: 3 × 4 × 2 = 24 different outfits.,,,,,,,,options,standard,,,"multiplication-principle,systematic-listing","counting-combinations,choices","games-day,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
